status	concept_doi	version_doi	note
drop_version	10.5281/zenodo.17306680	10.5281/zenodo.17306681	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15696596	10.5281/zenodo.15696597	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15307807	10.5281/zenodo.15307808	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14825260	10.5281/zenodo.14825261	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10990379	10.5281/zenodo.10990380	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13836954	10.5281/zenodo.13836955	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13836954	10.5281/zenodo.14499787	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15277876	10.5281/zenodo.15277877	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15039562	10.5281/zenodo.15039563	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11475245	10.5281/zenodo.14627726	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11475245	10.5281/zenodo.11475246	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14710786	10.5281/zenodo.14710787	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15705878	10.5281/zenodo.15705879	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17305994	10.5281/zenodo.17305995	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14966092	10.5281/zenodo.14966093	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14774099	10.5281/zenodo.14774100	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16620530	10.5281/zenodo.16620531	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14921601	10.5281/zenodo.14921602	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16751723	10.5281/zenodo.16751724	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17252207	10.5281/zenodo.17252208	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10977168	10.5281/zenodo.10977169	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16779894	10.5281/zenodo.16779895	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16540209	10.5281/zenodo.16893109	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16540209	10.5281/zenodo.16540210	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16682293	10.5281/zenodo.16682294	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16936407	10.5281/zenodo.16936408	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16363699	10.5281/zenodo.16363700	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15271001	10.5281/zenodo.15279445	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15271001	10.5281/zenodo.15271002	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17220405	10.5281/zenodo.17220406	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15473181	10.5281/zenodo.15473182	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12795856	10.5281/zenodo.12795857	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12158204	10.5281/zenodo.12158205	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10014218	10.5281/zenodo.10014219	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10000121	10.5281/zenodo.10000122	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15531339	10.5281/zenodo.15531340	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14929481	10.5281/zenodo.14929482	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15399489	10.5281/zenodo.15399490	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15908067	10.5281/zenodo.15908068	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15075813	10.5281/zenodo.15075814	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.11517955	10.5281/zenodo.11517956	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.11517955	10.5281/zenodo.17518578	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14718970	10.5281/zenodo.14718971	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13792500	10.5281/zenodo.13792501	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17777703	10.5281/zenodo.17777704	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17772692	10.5281/zenodo.17772693	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12624675	10.5281/zenodo.12624676	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14903686	10.5281/zenodo.14903687	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17273963	10.5281/zenodo.17273964	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14892331	10.5281/zenodo.14892332	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13987763	10.5281/zenodo.15088148	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13987763	10.5281/zenodo.13987764	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10521398	10.5281/zenodo.10521399	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14605449	10.5281/zenodo.14605450	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13364578	10.5281/zenodo.13364579	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15013153	10.5281/zenodo.15013154	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17175651	10.5281/zenodo.17175652	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15088255	10.5281/zenodo.15088256	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15087539	10.5281/zenodo.15087540	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15087539	10.5281/zenodo.15767486	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10947886	10.5281/zenodo.10947887	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10947886	10.5281/zenodo.14795354	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13889417	10.5281/zenodo.13889418	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15025539	10.5281/zenodo.15025540	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13332133	10.5281/zenodo.13332134	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13332133	10.5281/zenodo.17513247	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15190405	10.5281/zenodo.15190406	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15461443	10.5281/zenodo.15461444	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11120732	10.5281/zenodo.11120733	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16409276	10.5281/zenodo.16409277	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11574073	10.5281/zenodo.11574074	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15655245	10.5281/zenodo.15655246	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15690897	10.5281/zenodo.15690898	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15847930	10.5281/zenodo.15847931	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15602007	10.5281/zenodo.15602008	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12820381	10.5281/zenodo.12820382	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17450948	10.5281/zenodo.17450949	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15183623	10.5281/zenodo.15183624	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15183623	10.5281/zenodo.15195789	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16274339	10.5281/zenodo.16274340	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10894767	10.5281/zenodo.10894768	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14893847	10.5281/zenodo.14946191	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14893847	10.5281/zenodo.14893849	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14893847	10.5281/zenodo.15834627	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16753980	10.5281/zenodo.16753981	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16939439	10.5281/zenodo.16939440	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11196286	10.5281/zenodo.11196287	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14651082	10.5281/zenodo.14651083	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10955900	10.5281/zenodo.10955901	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12581711	10.5281/zenodo.12581712	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14754909	10.5281/zenodo.14754910	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15880806	10.5281/zenodo.15880807	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15880806	10.5281/zenodo.15972576	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17240472	10.5281/zenodo.17240473	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14982216	10.5281/zenodo.14982217	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15631611	10.5281/zenodo.15631612	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16909791	10.5281/zenodo.16909792	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15310804	10.5281/zenodo.15310805	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.3367316	10.5281/zenodo.3367317	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14690726	10.5281/zenodo.14690727	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15771800	10.5281/zenodo.15771801	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15611704	10.5281/zenodo.15611705	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13318906	10.5281/zenodo.13318907	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16936825	10.5281/zenodo.16936826	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15608183	10.5281/zenodo.15608184	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13348107	10.5281/zenodo.13348108	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15094532	10.5281/zenodo.15094533	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.6368000	10.5281/zenodo.6368001	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12544805	10.5281/zenodo.12544806	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13347817	10.5281/zenodo.13347818	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16343901	10.5281/zenodo.16343902	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16902856	10.5281/zenodo.16902857	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15090733	10.5281/zenodo.15090734	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14731258	10.5281/zenodo.14731259	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15631024	10.5281/zenodo.15631025	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15322678	10.5281/zenodo.15322679	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17720554	10.5281/zenodo.17720555	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17736413	10.5281/zenodo.17776505	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17736413	10.5281/zenodo.17736414	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14726189	10.5281/zenodo.14726190	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14408831	10.5281/zenodo.14408832	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.15613840	10.5281/zenodo.15613841	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.15613840	10.5281/zenodo.17232534	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15613840	10.5281/zenodo.15614011	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10993285	10.5281/zenodo.10993286	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10890215	10.5281/zenodo.10890216	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10636071	10.5281/zenodo.10636072	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17437001	10.5281/zenodo.17437002	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15533542	10.5281/zenodo.15533543	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17660202	10.5281/zenodo.17660203	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14650206	10.5281/zenodo.14650207	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14512396	10.5281/zenodo.14512397	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15308524	10.5281/zenodo.15308525	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13897444	10.5281/zenodo.13897445	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16947078	10.5281/zenodo.16947079	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13337220	10.5281/zenodo.13337221	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17079388	10.5281/zenodo.17079389	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15236362	10.5281/zenodo.15236363	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15236362	10.5281/zenodo.16942552	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15236362	10.5281/zenodo.17018575	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14870171	10.5281/zenodo.14932966	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14870171	10.5281/zenodo.14870172	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17223367	10.5281/zenodo.17223368	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17311623	10.5281/zenodo.17311624	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.13903369	10.5281/zenodo.13903370	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.13903369	10.5281/zenodo.15051297	HasVersion + IsVersionOf match; dropping version DOI
